Genus	Specie	Subgenus	Author	Year
Culex	cylindricus	Lophoceraomyia	Theobald	1903
Culex	damascenoi	Anoedioporpa	Duret	1969
Culex	daumastocampa	Microculex	Dyar & Knab	1908
Culex	davisi	Microculex	Kumm	1933
Culex	decens	Culex	Theobald	1901
Culex	declarator	Culex	Dyar & Knab	1906
Culex	delfinadoae	Culiciomyia	Sirivanakarn	1973
Culex	delpontei	Melanoconion	Duret	1969
Culex	delys	Culex	Howard, Dyar & Knab	1915
Culex	demeilloni	Culex	Doucet	1950
Culex	demissus	Lophoceraomyia	Colless	1965
Culex	derivator	Neoculex	Dyar & Knab	1906
Culex	deserticola	Maillotia	Kirkpatrick	1925
Culex	diamphidius	Melanoconion	Peyton & Harbach	1991
Culex	diengensis	Culex	Brug	1931
Culex	digoelensis	Lophoceraomyia	Brug	1932
Culex	diplophyllum	Culex	Dyar	1929
Culex	dispectus	Culiciomyia	Bram	1966
Culex	distinguendus	Melanoconion	Dyar	1928
Culex	dohenyi	Culex	Hogue	1975
Culex	dolichophyllus	Melanoconion	Clastrier	1970
Culex	dolosus	Culex	Lynch, Arribálzaga	1891
Culex	douglasi	Neoculex	Dobrotworsky	1956
Culex	dubitans	Microculex	Lane & Whitman	1951
Culex	dumbletoni	Neoculex	Belkin	1962
Culex	dunni	Melanoconion	Dyar	1918
Culex	duplicator	Culex	Dyar & Knab	1909
Culex	dureti	Melanoconion	Casal & García	1968
Culex	durhami	Lophoceraomyia	Sirivanakarn	1968
Culex	duttoni	Culex	Theobald	1901
Culex	dyius	Melanoconion	Root	1927
Culex	eastor	Melanoconion	Dyar	1920
Culex	eduardoi	Culex	Casal & García	1968
Culex	educator	Melanoconion	Dyar & Knab	1906
Culex	edwardsi	Culex	Barraud	1923
Culex	egcymon	Melanoconion	Dyar	1923
Culex	eknomios	Melanoconion	Forattini & Sallum	1992
Culex	eldridgei	Belkinomyia	Adames & Galindo	1973
Culex	elephas	Melanoconion	Komp	1936
Culex	elevator	Melanoconion	Dyar & Knab	1906
Culex	elongatus	Microculex	Rozeboom & Komp	1950
Culex	eminentia	Lophoceraomyia	Leicester	1908
Culex	ensiformis	Melanoconion	Bonne-Wepster & Bonne	1920
Culex	eouzani	Culiciomyia	Geoffroy	1971
Culex	epanastasis	Melanoconion	Dyar	1922
Culex	epidesmus	Oculeomyia	Theobald	1910
Culex	equinoxialis	Melanoconion	Floch & Abonnenc	1945
Culex	erethyzonfer	Micraedes	Galindo & Blanton	1954
Culex	ernanii	Melanoconion	Duret	1968
Culex	ernsti	Melanoconion	Anduze	1949
Culex	erraticus	Melanoconion	Dyar & Knab	1906
Culex	erythrothorax	Culex	Dyar	1907
Culex	eukrines	Lophoceraomyia	Bram & Rattanarithikul	1967
Culex	europaeus	Neoculex	da Cunha, Ramos, Ribeiro & Harrison	2003
Culex	evansae	Melanoconion	Root	1927
Culex	fairchildi	Melanoconion	Galindo & Blanton	1954
Culex	fasyi	Culex	Baisas	1938
Culex	faurani	Melanoconion	Duret	1968
Culex	femineus	Eumelanomyia	Edwards	1926
Culex	fergusoni	Neoculex	Taylor	1914
Culex	fernandezi	Culex	Casal, García & Cavalieri	1966
Culex	ferreri	Melanoconion	Duret	1968
Culex	fimbriforceps	Eumelanomyia	Edwards	1935
Culex	flabellifer	Melanoconion	Komp	1936
Culex	flavicornis	Lophoceraomyia	Barraud	1924
Culex	flochi	subgenus uncertain	Duret	1969
Culex	foliaceus	Culex	Lane	1945
Culex	foliafer	Melanoconion	Komp & Rozeboom	1951
Culex	foliatus	Eumelanomyia	Brug	1932
Culex	fragilis	Culiciomyia	Ludlow	1903
Culex	fraudatrix	Lophoceraomyia	Theobald	1905
Culex	fulleri	Lophoceraomyia	Ludlow	1909
Culex	furlongi	Culiciomyia	van Someren	1954
Culex	fuscicinctus	Culiciomyia	King & Hoogstraal	1946
Culex	fuscocephala	Culex	Theobald	1907
Culex	gagnei	Lophoceraomyia	Evenhuis	1989
Culex	gairus	Microculex	Root	1927
Culex	galindoi	Melanoconion	Komp & Rozeboom	1951
Culex	galliardi	Eumelanomyia	Edwards	1941
Culex	galvaoi	Melanoconion	Duret	1968
Culex	gameti	Culex	Bailly-Choumara	1966
Culex	gamma	Neoculex	Séguy	1924
Culex	ganapathi	Lophoceraomyia	Colless	1965
Culex	garcesi	Melanoconion	Duret	1968
Culex	garciai	Culex	Broche	2000
Culex	garioui	Eumelanomyia	Bailly-Choumara & Rickenbach	1966
Culex	gaudeator	Microculex	Dyar & Knab	1907
Culex	gaufini	Neoculex	Belkin	1962
Culex	gelidus	Culex	Theobald	1901
Culex	geminus	Oculeomyia	Colless	1955
Culex	germaini	Eumelanomyia	Geoffroy	1974
Culex	gibbulus	Lophoceraomyia	Delfinado	1966
Culex	giganteus	Oculeomyia	Ventrillon	1906
Culex	gilliesi	Culiciomyia	Hamon & van Someren	1961
Culex	globocoxitus	Culex	Dobrotworsky	1953
Culex	glyptosalpinx	Melanoconion	Harbach, Peyton & Harrison	1984
Culex	gnomatos	Melanoconion	Sallum, Hutchings, Leila & Ferreira	1997
Culex	gossi	Lophoceraomyia	Bohart	1957
Culex	gracicornis	Lophoceraomyia	Sirivanakarn	1977
Culex	grahamii	Culex	Theobald	1910
Culex	grenieri	Culiciomyia	Eouzan	1969
Culex	gressitti	Lophoceraomyia	Sirivanakarn	1968
Culex	guayasi	Culex	Leví-Castillo	1953
Culex	guedesi	Melanoconion	da Silva, Mattos & Xavier	1991
Culex	guerreroi	Carrollia	Cova, García, Sutil & Pulido	1971
Culex	guiarti	Culex	Blanchard	1905
Culex	guizhouensis	Culex	Chen & Zhao	1985
Culex	guyanensis	Aedinus	Clastrier	1970
Culex	habilitator	Culex	Dyar & Knab	1906
Culex	hackeri	Eumelanomyia	Edwards	1923
Culex	hainanensis	Culiciomyia	Chen	1977
Culex	hamoni	Eumelanomyia	Brunhes, Adam & Bailly-Choumara	1967
Culex	hancocki	Culex	Edwards	1930
Culex	harleyi	Culiciomyia	Peters	1955
Culex	harrisoni	Culiciomyia	Sirivanakarn	1977
Culex	hayashii	Eumelanomyia	Yamada	1917
Culex	hedys	Microculex	Root	1927
Culex	helenae	Eumelanomyia	Brunhes, Adam & Bailly-Choumara	1967
Culex	hepperi	Phytotelmatomyia	Casal & García	1967
Culex	herrerai	Melanoconion	Sutil, Oramas, Pulido, Florenzano & Amarista, Meneses	1987
Culex	hewitti	Lophoceraomyia	Edwards	1914
Culex	hilli	Lophoceraomyia	Edwards	1922
Culex	hinglungensis	Eumelanomyia	Chu	1957
Culex	hirtipalpis	Lophoceraomyia	Sirivanakarn	1977
Culex	hopkinsi	Culex	Edwards	1932
Culex	horridus	Eumelanomyia	Edwards	1922
Culex	hortensis	Maillotia	Ficalbi	1889
Culex	huangae	Culex	Meng	1958
Culex	hurlbuti	Lophoceraomyia	Belkin	1962
Culex	hutchinsoni	Culex	Barraud	1924
Culex	idottus	Melanoconion	Dyar	1920
Culex	ikelos	Melanoconion	Forattini & Sallum	1995
Culex	imitator	Microculex	Theobald	1903
Culex	imposter	Lophoceraomyia	Sirivanakarn	1977
Culex	impudicus	Neoculex	Ficalbi	1890
Culex	inadmirabilis	Melanoconion	Dyar	1928
Culex	inatomii	Barraudius	Kamimura & Wada	1974
Culex	incognitus	Culex	Baisas	1938
Culex	incomptus	Lophoceraomyia	Bram & Rattanarithikul	1967
Culex	inconspicuosus	Eumelanomyia	Theobald	1908
Culex	inculus	Lophoceraomyia	Colless	1965
Culex	infantulus	Lophoceraomyia	Edwards	1922
Culex	inflictus	Culex	Theobald	1901
Culex	infoliatus	Carrollia	Bonne-Wepster & Bonne	1920
Culex	infula	Oculeomyia	Theobald	1901
Culex	ingrami	Culex	Edwards	1916
Culex	inhibitator	Melanoconion	Dyar & Knab	1906
Culex	inimitabilis	Microculex	Dyar & Knab	1906
Culex	innovator	Melanoconion	Evans	1924
Culex	inornatus	subgenus uncertain	Theobald	1905
Culex	insequens	Lophoceraomyia	Marks	1989
Culex	insigniforceps	Carrollia	Clastrier & Claustre	1978
Culex	insignis	Eumelanomyia	Carter	1911
Culex	insularis	Lophoceraomyia	Sirivanakarn	1968
Culex	interfor	Culex	Dyar	1928
Culex	intermedius	Microculex	Lane & Whitman	1951
Culex	interrogator	Culex	Dyar & Knab	1906
Culex	intonsus	Melanoconion	Galindo & Blanton	1954
Culex	intrincatus	Melanoconion	Brèthes	1916
Culex	invidiosus	Culex	Theobald	1901
Culex	invocator	Melanoconion	Pazos	1908
Culex	iolambdis	Melanoconion	Dyar	1918
Culex	iphis	Eumelanomyia	Barraud	1924
Culex	iridescens	Carrollia	Lutz	1905
Culex	isabelae	Melanoconion	Duret	1968
Culex	iyengari	Culex	Mattingly & Rageau	1958
Culex	jacksoni	Culex	Edwards	1934
Culex	jalisco	Micraedes	Berlin	1974
Culex	janitor	Culex	Theobald	1903
Culex	javanensis	Culiciomyia	Bonne-Wepster	1934
Culex	jefferyi	Eumelanomyia	Sirivanakarn	1977
Culex	jenningsi	Microculex	Dyar & Knab	1907
Culex	jenseni	Lophoceraomyia	de Meijere	1910
Culex	jocasta	Melanoconion	Komp & Rozeboom	1951
Culex	johni	Neoculex	Cova, Garcia, Pulido, F. & Escalante, de Ugueto	1979
Culex	johnnyi	Melanoconion	Duret	1968
Culex	johnsoni	Melanoconion	Galindo & Mendez	1961
Culex	josephineae	Lophoceraomyia	Baisas	1935
Culex	jubifer	Melanoconion	Komp & Brown	1935
Culex	judaicus	Neoculex	Edwards	1926
Culex	kanyamwerima	Eumelanomyia	van Someren	1951
Culex	kaviengensis	Lophoceraomyia	Sirivanakarn	1968
Culex	kesseli	Culex	Belkin	1962
Culex	khazani	Eumelanomyia	Edwards	1922
Culex	kilara	Eumelanomyia	van Someren	1951
Culex	kinabaluensis	Oculeomyia	Sirivanakarn	1976
Culex	kingianus	Eumelanomyia	Edwards	1922
Culex	kiriensis	Eumelanomyia	Klein & Sirivanakarn	1970
Culex	kompi	Carrollia	Valencia	1973
Culex	kowiroensis	Lophoceraomyia	Sirivanakarn	1968
Culex	kuhnsi	Lophoceraomyia	King & Hoogstraal	1955
Culex	kukenan	Microculex	Anduze	1942
Culex	kummi	Melanoconion	Komp & Rozeboom	1951
Culex	kusaiensis	Lophoceraomyia	Bohart	1957
Culex	kyotoensis	Culiciomyia	Yamaguti & LaCasse	1952
Culex	lacertosus	Melanoconion	Komp & Rozeboom	1951
Culex	lactator	Phenacomyia	Dyar & Knab	1906
Culex	laffooni	Lophoceraomyia	Belkin	1962
Culex	lahillei	Culex	Bachmann & Casal	1962
Culex	lairdi	Lophoceraomyia	Belkin	1962
Culex	lakei	Lophoceraomyia	Sirivanakarn	1968
Culex	lampangensis	Culiciomyia	Sirivanakarn	1973
Culex	lanei	Microculex	Oliveira, Coutinho & Forattini	1962
Culex	laplantei	Eumelanomyia	Hamon, Adam & Mouchet	1955
Culex	lasiopalpis	Lophoceraomyia	Sirivanakarn	1977
Culex	laticinctus	Culex	Edwards	1913
Culex	laticlasper	Culex	Galindo & Blanton	1954
Culex	latifoliatus	Eumelanomyia	Delfinado	1966
Culex	latisquama	Tinolestes	Coquillett	1906
Culex	latus	Neoculex	Dobrotworsky	1956
Culex	laureli	Eumelanomyia	Baisas	1935
Culex	lavatae	Lophoceraomyia	Stone & Bohart	1944
Culex	leei	Lophoceraomyia	King & Hoogstraal	1955
Culex	leonardi	Neoculex	Belkin	1962
Culex	levicastilloi	Culex	Lane	1945
Culex	liberiensis	Culiciomyia	Peters	1955
Culex	limacifer	Melanoconion	Komp	1936
Culex	lineatus	Afroculex	Theobald	1912
Culex	litoralis	Culex	Bohart	1946
Culex	litwakae	Culex	Harbach	1985
Culex	longicornis	Oculeomyia	Sirivanakarn	1976
Culex	longisetosus	Melanoconion	Sá & Sallum	NA
Culex	longistylus	Melanoconion	Sá & Sallum	NA
Culex	lopesi	Melanoconion	Sirivanakarn & Jakob	1979
Culex	lucaris	Lophoceraomyia	Colless	1965
Culex	lucifugus	Melanoconion	Komp	1936
Culex	luteopleurus	Anoedioporpa	Theobald	1903
Culex	luzonensis	Oculeomyia	Sirivanakarn	1976
Culex	lygrus	Culex	Root	1927
Culex	macdonaldi	Lophoceraomyia	Colless	1965
Culex	macfiei	Culiciomyia	Edwards	1923
Culex	machadoi	Phytotelmatomyia	da Silva, Mattos, da Silveira, Guedes & Xavier	1978
Culex	macrostylus	Eumelanomyia	Sirivanakarn & Ramalingam	1976
Culex	madininensis	Melanoconion	Senevet	1936
Culex	malayensis	Eumelanomyia	Sirivanakarn	1972
Culex	malayi	Eumelanomyia	Leicester	1908
Culex	mammilifer	Lophoceraomyia	Leicester	1908
Culex	manusensis	Eumelanomyia	Sirivanakarn	1975
Culex	maplei	Culiciomyia	Knight & Hurlbut	1949
Culex	maracayensis	Culex	Evans	1923
Culex	marksae	Lophoceraomyia	King & Hoogstraal	1955
Culex	marquesensis	Culex	Stone & Rosen	1953
Culex	martinezi	Melanoconion	Casal & García	1968
Culex	martinii	Neoculex	Medschid	1930
Culex	mattinglyi	Culex	Knight	1953
Culex	mauesensis	Culex	Lane	1945
Culex	maxi	Culex	Dyar	1928
Culex	maxinocca	Melanoconion	Dyar	1920
Culex	megafolius	Eumelanomyia	Chen & Dong	1992
Culex	megaonychus	Culiciomyia	Yang, Li & Chen	1993
Culex	mesodenticulatus	Melanoconion	Galindo & Mendez	1961
Culex	metempsytus	Carrollia	Dyar	1921
Culex	miaolingensis	Eumelanomyia	Chen	1982
Culex	micolo	Eumelanomyia	Ribeiro, da Cunha, Ramos, Capela & Pires	1998
Culex	microphyllus	Microculex	Root	1927
Culex	mijanae	Eumelanomyia	Brunhes, Adam & Bailly-Choumara	1967
Culex	millironi	Neoculex	Belkin	1962
Culex	milloti	Culiciomyia	Doucet	1949
Culex	milwardi	Melanoconion	Xavier & da Silva, Mattos	1972
Culex	mimeticus	Culex	Noè	1899
Culex	mimuloides	Culex	Barraud	1924
Culex	mimulus	Culex	Edwards	1915
Culex	minjensis	Lophoceraomyia	Sirivanakarn	1968
Culex	minor	Lophoceraomyia	Leicester	1908
Culex	minutissimus	Lophoceraomyia	Theobald	1907
Culex	miraculosus	Culex	Bonne-Wepster	1937
Culex	mirificus	Culex	Edwards	1913
Culex	misionensis	Melanoconion	Duret	1953
Culex	miyagii	Acallyntrum	Mogi & Toma	1999
Culex	modestus	Barraudius	Ficalbi	1890
Culex	mohani	Eumelanomyia	Sirivanakarn	1977
Culex	mollis	Culex	Dyar & Knab	1906
Culex	mongiro	Culiciomyia	van Someren	1951
Culex	moucheti	Kitzmilleria	Evans	1923
Culex	mulrennani	Melanoconion	Basham	1948
Culex	mundulus	Eumelanomyia	Grünberg	1905
Culex	murrelli	Culex	Lien	1968
Culex	muruae	Lophoceraomyia	Sirivanakarn	1968
Culex	musarum	Culex	Edwards	1932
Culex	muspratti	Culiciomyia	Hamon & Lambrecht	1959
Culex	mutator	Melanoconion	Dyar & Knab	1906
Culex	nailoni	Culiciomyia	King & Hoogstraal	1946
Culex	nakuruensis	Culex	Mattingly	1951
Culex	navalis	Lophoceraomyia	Edwards	1926
Culex	neavei	Culex	Theobald	1906
Culex	nebulosus	Culiciomyia	Theobald	1901
Culex	neglectus	Microculex	Lutz	1904
Culex	nicaroensis	Nicaromyia	Duret	1967
Culex	nicceriensis	Melanoconion	Bonne-Wepster & Bonne	1920
Culex	niger	Lophoceraomyia	Leicester	1908
Culex	nigrimacula	subgenus uncertain	Lane & Whitman	1943
Culex	nigripalpus	Culex	Theobald	1901
Culex	nigropunctatus	Culiciomyia	Edwards	1926
Culex	nilgiricus	Culex	Edwards	1916
Culex	ninagongoensis	Culex	Edwards	1928
Culex	obscurus	Acalleomyia	Leicester	1908
Culex	ocellatus	subgenus uncertain	Theobald	1903
Culex	ocossa	Melanoconion	Dyar & Knab	1919
Culex	oedipus	Melanoconion	Root	1927
Culex	okinawae	Eumelanomyia	Bohart	1953
Culex	olimpioi	Melanoconion	Xavier, da Silva & da Silva, Mattos	1970
Culex	omani	Culex	Belkin	1962
Culex	orbostiensis	Lophoceraomyia	Dobrotworsky	1958
Culex	oresbius	Eumelanomyia	Harbach & Rattanarithikul	1988
Culex	orfilai	Melanoconion	Duret	1953
Culex	orientalis	Culex	Edwards	1921
Culex	originator	Anoedioporpa	Gordon & Evans	1922
Culex	ornatothoracis	Culex	Theobald	1909
Culex	orstom	Eumelanomyia	Brunhes, Adam & Bailly-Choumara	1967
Culex	otachati	Eumelanomyia	Klein & Sirivanakarn	1970
Culex	ousqua	Culex	Dyar	1918
Culex	oweni	Lophoceraomyia	Belkin	1962
Culex	pacificus	Culex	Edwards	1916
Culex	pairoji	Lophoceraomyia	Sirivanakarn	1977
Culex	pajoti	Culex	da Cunha, Ramos & Ribeiro	1982
Culex	palaciosi	Melanoconion	Duret	1968
Culex	pallidiceps	Acallyntrum	Theobald	1905
Culex	pallidothorax	Culiciomyia	Theobald	1905
Culex	palpalis	Culex	Taylor	1912
Culex	pandani	Culiciomyia	Brunhes	1969
Culex	panocossa	Melanoconion	Dyar	1923
Culex	papuensis	Culiciomyia	Taylor	1914
Culex	paracrybda	Melanoconion	Komp	1936
Culex	paraculeatus	Lophoceraomyia	Sirivanakarn	1977
Culex	paramaxi	Culex	Duret	1968
Culex	patientiae	Melanoconion	Floch & Fauran	1955
Culex	pavlovskyi	Melanoconion	Casal & García	1967
Culex	peccator	Melanoconion	Dyar & Knab	1909
Culex	pedicellus	Neoculex	King & Hoogstraal	1947
Culex	pedroi	Melanoconion	Sirivanakarn & Belkin	1980
Culex	penai	Melanoconion	Sirivanakarn	1979
Culex	perexiguus	Culex	Theobald	1903
Culex	pereyrai	Melanoconion	Duret	1967
Culex	perfidiosus	Culex	Edwards	1914
Culex	perfuscus	Culex	Edwards	1914
Culex	peringueyi	Maillotia	Edwards	1924
Culex	perkinsi	Acallyntrum	Stone & Penn	1948
Culex	perplexus	Culex	Leicester	1908
Culex	perryi	Lophoceraomyia	Belkin	1962
Culex	pervigilans	Culex	von, Bergroth	1889
Culex	petersi	Lophoceraomyia	Colless	1960
Culex	peytoni	Lophoceraomyia	Bram & Rattanarithikul	1967
Culex	phangngae	Eumelanomyia	Sirivanakarn	1972
Culex	philipi	Culex	Edwards	1929
Culex	philippinensis	Culex	Sirivanakarn	1976
Culex	phlabistus	Melanoconion	Dyar	1920
Culex	phlogistus	Melanoconion	Dyar	1920
Culex	pholeter	Lophoceraomyia	Bram & Rattanarithikul	1967
Culex	phyllados	Melanoconion	Hutchings & Sallum	2008
Culex	pifanoi	Melanoconion	Anduze	1949
Culex	pilifemoralis	Lophoceraomyia	Wang & Feng	1964
Culex	pilosus	Melanoconion	Dyar & Knab	1906
Culex	pinarocampa	Culex	Dyar & Knab	1908
Culex	pipiens	Culex	Linnaeus	1758
Culex	plectoporpe	Melanoconion	Root	1927
Culex	pleuristriatus	Microculex	Theobald	1903
Culex	plicatus	Culex	Olivares	1993
Culex	pluvialis	Eumelanomyia	Barraud	1924
Culex	poicilipes	Oculeomyia	Theobald	1903
Culex	portesi	Melanoconion	Senevet & Abonnenc	1941
Culex	postspiraculosus	Neoculex	Lee	1944
Culex	productus	Melanoconion	Senevet & Abonnenc	1939
Culex	propinquus	Culex	Colless	1955
Culex	prosecutor	Culex	Séguy	1927
Culex	pruina	Culex	Theobald	1901
Culex	psatharus	Melanoconion	Dyar	1920
Culex	pseudoandreanus	Eumelanomyia	Bailly-Choumara	1966
Culex	pseudojanthinosoma	Culex	Senevet & Abonnenc	1946
Culex	pseudomelanoconia	Neoculex	Theobald	1907
Culex	pseudopruina	Culex	van Someren	1951
Culex	pseudornatus	Lophoceraomyia	Colless	1960
Culex	pseudorubithoracis	Lophoceraomyia	Sirivanakarn	1968
Culex	pseudosinensis	Oculeomyia	Colless	1955
Culex	pseudostigmatosoma	Culex	Strickman	1990
Culex	pseudovishnui	Culex	Colless	1957
Culex	pulidoi	Microculex	Cova, Garcia & Sutil, Oramas	1974
Culex	pullus	Culiciomyia	Theobald	1905
Culex	punctiscapularis	subgenus uncertain	Floch & Abonnenc	1946
Culex	pusillus	Barraudius	Macquart	1850
Culex	putumayensis	Melanoconion	Matheson	1934
Culex	quadrifoliatus	Melanoconion	Komp	1936
Culex	quadripalpis	Lophoceraomyia	Edwards	1914
Culex	quasiguiarti	Culex	Theobald	1910
Culex	quasihibridus	Melanoconion	Galindo & Blanton	1954
Culex	quasioriginator	Anoedioporpa	Duret	1972
Culex	quettensis	Maillotia	Mattingly	1955
Culex	quinquefasciatus	Culex	Say	1823
Culex	quintetti	Eumelanomyia	Brunhes, Adam & Bailly-Choumara	1967
Culex	quitensis	Culex	Levi-Castillo	1953
Culex	rabanicolus	Melanoconion	Floch & Abonnenc	1946
Culex	rabelloi	Melanoconion	Forattini & Sallum	1987
Culex	rachoui	Melanoconion	Duret	1968
Culex	raghavanii	Lophoceraomyia	Rahman, Chowdhury & Kalra	1969
Culex	rajah	Culiciomyia	Tsukamoto	1989
Culex	rajaneeae	Lophoceraomyia	Sirivanakarn	1968
Culex	ramakrishnii	Culiciomyia	Wattal & Kalra	1965
Culex	ramalingami	Culiciomyia	Sirivanakarn	1973
Culex	rausseoi	Carrollia	Cova, Garcia, Sutil, O. & Pulido, F.	1972
Culex	reducens	Microculex	Lane & Whitman	1951
Culex	reevesi	Neoculex	Wirth	1948
Culex	reginae	Microculex	Floch & Fauran	1955
Culex	reidi	Lophoceraomyia	Colless	1965
Culex	rejector	Microculex	Dyar & Knab	1906
Culex	renatoi	Phytotelmatomyia	Lane & Ramalho	1960
Culex	restrictor	Anoedioporpa	Dyar & Knab	1906
Culex	restuans	Culex	Theobald	1901
Culex	ribeirensis	Melanoconion	Forattini & Sallum	1985
Culex	richardgarciai	Eumelanomyia	Jeffery, Oothuman & Rudnick	1987
Culex	richei	Eumelanomyia	Klein	1970
Culex	richeti	Barraudius	Brunhes & Venard	1966
Culex	rima	Eumelanomyia	Theobald	1901
Culex	riojanus	Culex	Duret	1968
Culex	romeroi	subgenus uncertain	Surcouf & Gonzalez-Rincones	1912
Culex	ronderosi	Melanoconion	de Linero	1967
Culex	rooti	Melanoconion	Rozeboom	1935
Culex	rorotaensis	Melanoconion	Floch & Abonnenc	1946
Culex	roseni	Culex	Belkin	1962
Culex	rotoruae	Culex	Belkin	1968
Culex	rubensis	Neoculex	Sasa & Takahashi	1948
Culex	rubinotus	Eumelanomyia	Theobald	1906
Culex	rubithoracis	Lophoceraomyia	Leicester	1908
Culex	ruthae	Culiciomyia	Peters	1958
Culex	ryukyensis	Culiciomyia	Bohart	1946
Culex	sacchettae	Melanoconion	Sirivanakarn & Jakob	1982
Culex	salinarius	Culex	Coquillett	1904
Culex	salisburiensis	Maillotia	Theobald	1901
Culex	saltanensis	Culex	Dyar	1928
Culex	samoaensis	Oculeomyia	Theobald	1914
Culex	sandrae	Micraedes	Berlin	1969
Culex	sangengluoensis	Lophoceraomyia	Wang	1984
Culex	saramaccensis	Melanoconion	Bonne-Wepster & Bonne	1920
Culex	sardinerae	Melanoconion	Fox	1953
Culex	sasai	Culiciomyia	Kano, Nitahara & Awaya	1954
Culex	scanloni	Culiciomyia	Bram	1967
Culex	scheuberi	Culex	Carpintero & Leguizamón	2004
Culex	schicki	Micraedes	Berlin	1969
Culex	schilfgaardei	Lophoceraomyia	Sirivanakarn	1968
Culex	schwetzi	Culex	Edwards	1929
Culex	scimitar	Culex	Branch & Seabrook	1959
Culex	scottii	Culex	Theobald	1912
Culex	sechani	Culex	Brunhes & Boussès	2009
Culex	secundus	Carrollia	Bonne-Wepster & Bonne	1920
Culex	secutor	Culex	Theobald	1901
Culex	sedlacekae	Lophoceraomyia	Sirivanakarn	1968
Culex	selai	Eumelanomyia	Klein & Sirivanakarn	1970
Culex	selangorensis	Oculeomyia	Sirivanakarn	1976
Culex	seldeslachtsi	Culex	Wolfs	1947
Culex	semibrunneus	Culiciomyia	Edwards	1927
Culex	seniori	Lophoceraomyia	Barraud	1934
Culex	serratimarge	Melanoconion	Root	1927
Culex	seyrigi	Maillotia	Edwards	1941
Culex	shanahani	Lophoceraomyia	Sirivanakarn	1968
Culex	shebbearei	Culiciomyia	Barraud	1924
Culex	shoae	Culex	Hamon & Ovazza	1954
Culex	shopei	Microculex	Forattini & Toda	1966
Culex	silvai	Melanoconion	Duret	1968
Culex	simplicicornis	Eumelanomyia	Edwards	1930
Culex	simpliciforceps	Eumelanomyia	Edwards	1941
Culex	simpsoni	Culex	Theobald	1905
Culex	simulator	Melanoconion	Dyar & Knab	1906
Culex	sinaiticus	Culex	Kirkpatrick	1925
Culex	sinensis	Oculeomyia	Theobald	1903
Culex	singhbhumensis	Lophoceraomyia	Natarajan & Rajavel	2009
Culex	singuawaensis	Lophoceraomyia	Sirivanakarn	1969
Culex	siphanulatus	Microculex	Lourenço-de-Oliveira & da Silva	1987
Culex	sitiens	Culex	Wiedemann	1828
Culex	solitarius	Culex	Bonne-Wepster	1938
Culex	solomonis	Lophoceraomyia	Edwards	1929
Culex	soperi	Carrollia	Antunes & Lane	1937
Culex	spathifurca	Culiciomyia	Edwards	1915
Culex	spathulatus	Melanoconion	Forattini & Sallum	1987
Culex	sphinx	Culex	Howard, Dyar & Knab	1913
Culex	spiculostylus	Culiciomyia	Chen	1989
Culex	spiculosus	Lophoceraomyia	Bram & Rattanarithikul	1967
Culex	spinifer	Melanoconion	Sá & Sallum	NA
Culex	spinosus	Culex	Lutz	1905
Culex	spissipes	Melanoconion	Theobald	1903
Culex	squamosus	Oculeomyia	Taylor	1914
Culex	starckeae	Oculeomyia	Stone & Knight	1958
Culex	steffani	Lophoceraomyia	Sirivanakarn	1968
Culex	stellatus	Eumelanomyia	van Someren	1947
Culex	stenolepis	Culex	Dyar & Knab	1908
Culex	stigmatosoma	Culex	Dyar	1907
Culex	stonei	Microculex	Lane & Whitman	1943
Culex	striatipes	Culex	Edwards	1941
Culex	subaequalis	Culiciomyia	Edwards	1941
Culex	submarginalis	Lophoceraomyia	Sirivanakarn	1973
Culex	subrima	Eumelanomyia	Edwards	1941
Culex	subsalisburiensis	Maillotia	Hervé & Geoffroy	1974
Culex	summorosus	Culex	Dyar	1920
Culex	sunyaniensis	Eumelanomyia	Edwards	1941
Culex	surinamensis	Culex	Dyar	1918
Culex	sursumptor	Melanoconion	Dyar	1924
Culex	sutili	Microculex	Cova, Garcia & Pulido, F.	1974
Culex	symbletos	Melanoconion	Sallum & Hutchings	2003
Culex	szemaonensis	Lophoceraomyia	Wang & Feng	1964
Culex	taeniopus	Melanoconion	Dyar & Knab	1907
Culex	tamsi	Culex	Edwards	1934
Culex	tarsalis	Culex	Coquillett	1896
Culex	tatoi	Culex	Casal & García	1971
Culex	tauffliebi	Eumelanomyia	Geoffroy & Hervé	1976
Culex	tecmarsis	Melanoconion	Dyar	1918
Culex	telesilla	Culex	de Meillon & Lavoipierre	1945
Culex	tenagius	Culex	van Someren	1954
Culex	tenuipalpis	Eumelanomyia	Barraud	1924
Culex	terebor	Melanoconion	Dyar	1920
Culex	termi	Culiciomyia	Thurman	1955
Culex	territans	Neoculex	Walker	1856
Culex	terzii	Culex	Edwards	1941
Culex	thalassius	Culex	Theobald	1903
Culex	theileri	Culex	Theobald	1903
Culex	theobaldi	Melanoconion	Lutz	1904
Culex	thriambus	Culex	Dyar	1921
Culex	thurmanorum	Culiciomyia	Bram	1967
Culex	tianpingensis	Culex	Chen	1981
Culex	toroensis	Culex	Edwards & Gibbins	1939
Culex	torrentium	Culex	Martini	1925
Culex	tournieri	Melanoconion	Senevet & Abonnenc	1939
Culex	toviiensis	Culex	Klein, Rivière & Séchan	1984
Culex	tramazayguesi	Allimanta	Duret	1954
